name,type,model,color,sku,simples_skus,Body Type,Color Description,description,neck,fingerboard,scale_length,body_material,pickups,bridge,tuning_machines,Options,msrp,visibility,country_of_manufacture,_attribute_set,configurable_attributes,_product_websites,custom_design,enable_googlecheckout,msrp_display_actual_price_type,msrp_enabled,options_container,price,short_description,status,tax_class_id,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided
Modulo Standard Bass,simple,MDBS,MBG,MDBS-MBG,,Solid Body,Metallic Burgundy,"Crocodile Tolex!! We could not resist this homage to the sixties. Sometimes refferred to as ÒMother of BarstoolÓ this classic shaped bass some real individuality, and thatÕs before you get to the 4 Lipstick pickups !! And why not get your guitarist to pick-up a matching Tipo 1 six-string",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Lipstick Pickups,Wilkinson WBBC,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Crocodile Tolex!! We could not resist this homage to the sixties. Sometimes refferred to as ÒMother of BarstoolÓ this classic shaped bass some real individuality, and thatÕs before you get to the 4 Lipstick pickups !! And why not get your guitarist to pick-up a matching Tipo 1 six-string",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Modulo Standard Bass,configurable,,,MDBS,"MDBS-MBG,MDBS-MIB",Solid Body,,"Crocodile Tolex!! We could not resist this homage to the sixties. Sometimes refferred to as ÒMother of BarstoolÓ this classic shaped bass some real individuality, and thatÕs before you get to the 4 Lipstick pickups !! And why not get your guitarist to pick-up a matching Tipo 1 six-string",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Lipstick Pickups,Wilkinson WBBC,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Crocodile Tolex!! We could not resist this homage to the sixties. Sometimes refferred to as ÒMother of BarstoolÓ this classic shaped bass some real individuality, and thatÕs before you get to the 4 Lipstick pickups !! And why not get your guitarist to pick-up a matching Tipo 1 six-string",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,IBL,RMB4-IBL,,Semi-Hollow,Italia Blue,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,IRD,RMB4-IRD,,Semi-Hollow,Italia Red,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,BK,RMB4-BK,,Semi-Hollow,Black,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,2TS,RMB4-2TS,,Semi-Hollow,2 Tone Sunburst,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,HSB,RMB4-HSB,,Semi-Hollow,Herritage Sunburst,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,CSB,RMB4-CSB,,Semi-Hollow,Cheery Sunburst,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,WHP,RMB4-WHP,,Semi-Hollow,White Pearloid,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,GRP,RMB4-GRP,,Semi-Hollow,Grey Pearloid,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,simple,RMB4,RDP,RMB4-RDP,,Semi-Hollow,Red Pearloid,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini 4 Bass,configurable,,,RMB4,"RMB4-RDP,RMB4-GRP,RMB4-WHP,RMB4-CSB,RMB4-HSB,RMB4-2TS,RMB4-BK,RMB4-IRD,RMB4-IBL",Semi-Hollow,,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",Set Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson MHB Mini Humbuckers,Tune-o-matic w/Italia Trapeze,Italia Machines,Pearloid Top,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Utilizing two Mini-Humbuckers specifically voiced for lower frequencies, and positioning those pickups in harmonically precise locations, the Rimini basses are uniquely voiced to provide awesome low-end. Very few basses can give you such a diverse palette of usable sounds. The acoustic chambers give these beauties wonderful depth and presence. The Rimini’s lightweight construction make it as comfortable at the end of the gig as it was at the soundcheck.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
